#start mode=1 prof=3 force=0 gear=HEAVY kp=9600.0 kd=120.0 vkp=6200.0 vki=31.0 lb=7.5 ea=21.9 rms=0.0 dead=1500 vbat=11.1
#seq,gyro,ang_c,ml,mr,el,er,inj
2426,1633,348,2600,2600,3,3,0
2427,-461,345,-1762,-1762,4,4,0
2428,-1836,284,-2600,-2600,4,5,0
2429,-1840,223,-2600,-2600,4,4,0
2430,-1628,170,-2600,-2600,2,3,0
2431,-1504,123,-2600,-2600,0,0,0
2432,-1440,77,-2600,-2600,-3,-2,0
2434,-190,0,-1875,-1875,-4,-5,0
2435,1675,46,2600,2600,-7,-5,0
2436,2172,117,2600,2600,-5,-5,0
2437,1996,172,2600,2600,-4,-4,0
2438,2103,235,2600,2600,-1,-1,0
2439,2131,302,2600,2600,0,1,0
2440,1936,378,2600,2600,1,2,0
2441,509,411,2361,2361,3,3,0
2442,-1375,366,-2600,-2600,4,6,0
2444,-1603,260,-2600,-2600,3,4,0
2445,-1921,205,-2600,-2600,1,2,0
2446,-2215,134,-2600,-2600,-1,0,0
2447,-2046,56,-2600,-2600,-2,-1,0
2448,-995,6,-2600,-2600,-2,-3,0
2449,980,29,2563,2563,-5,-4,0
2450,1682,84,2600,2600,-6,-6,0
2451,1578,130,2600,2600,-5,-5,0
2452,1884,177,2600,2600,-2,-3,0
2453,2452,250,2600,2600,-1,0,0
2454,2451,334,2600,2600,1,1,0
2456,-617,394,-1940,-1940,4,4,0
2457,-1744,334,-2600,-2600,5,5,0
2458,-1537,284,-2600,-2600,3,4,0
2459,-1570,239,-2600,-2600,2,3,0
2460,-1820,181,-2600,-2600,0,0,0
2461,-1761,123,-2600,-2600,-1,-1,0
2462,-1495,60,-2600,-2600,-3,-3,0
2463,-100,40,-1712,-1712,-4,-4,0
2464,1547,88,2600,2600,-5,-7,0
2465,1833,147,2600,2600,-5,-5,0
2466,1778,192,2600,2600,-3,-4,0
2468,2283,330,2600,2600,1,0,0
2469,2029,410,2600,2600,1,2,0
2470,419,441,2288,2288,3,3,0
2471,-1497,391,-2600,-2600,5,5,0
2472,-1810,329,-2600,-2600,6,6,0
2473,-1572,284,-2600,-2600,4,4,0
2474,-1854,232,-2600,-2600,1,1,0
2475,-2225,162,-2600,-2600,1,0,0
2477,-1302,25,-2600,-2600,-3,-3,0
2478,660,35,2199,2199,-4,-5,0
2479,1687,89,2600,2600,-4,-6,0
2480,1587,136,2600,2600,-2,-4,0
2481,1694,185,2600,2600,-2,-2,0
2482,1868,240,2600,2600,2,1,0
2483,1883,302,2600,2600,1,1,0
2484,1293,361,2600,2600,4,3,0
2485,-849,346,-2191,-2191,4,4,0
2487,-1797,220,-2600,-2600,4,4,0
2488,-1738,171,-2600,-2600,3,2,0
2489,-2005,108,-2600,-2600,1,0,0
2490,-1946,44,-2600,-2600,-2,-1,0
2491,-1537,-21,-2600,-2600,-2,-3,0
2492,219,-30,1646,1646,-4,-4,0
2493,1819,27,2600,2600,-6,-6,0
2494,1970,89,2600,2600,-4,-5,0
2495,1840,144,2600,2600,-2,-2,0
2496,1833,199,2600,2600,0,-1,0
2497,1867,255,2600,2600,1,2,0
2498,1761,323,2600,2600,1,2,0
2500,-1501,313,-2600,-2600,5,6,0
2501,-1983,245,-2600,-2600,5,6,0
2502,-1713,192,-2600,-2600,4,3,0
2503,-1771,137,-2600,-2600,0,2,0
2504,-1803,80,-2600,-2600,-1,0,0
2505,-1716,14,-2600,-2600,-3,-3,0
2506,-790,-28,-2532,-2532,-3,-3,0
2507,1177,-1,2600,2600,-5,-5,0
2508,2085,66,2600,2600,-7,-6,0
2509,1919,118,2600,2600,-4,-4,0
2510,2154,179,2600,2600,-3,-2,0
2512,2389,340,2600,2600,1,1,0
2513,1339,400,2600,2600,2,3,0
2514,-841,375,-2223,-2223,4,4,0
2515,-1618,319,-2600,-2600,5,5,0
2516,-1455,271,-2600,-2600,6,5,0
2517,-1549,234,-2600,-2600,2,2,0
2518,-2080,168,-2600,-2600,0,1,0
2519,-2061,98,-2600,-2600,-2,-2,0
2520,-1570,31,-2600,-2600,-3,-3,0
2521,324,24,1785,1785,-4,-4,0
2522,1909,86,2600,2600,-5,-5,0
2524,1885,203,2600,2600,-2,-3,0
2525,1995,261,2600,2600,-2,-1,0
2526,2059,324,2600,2600,2,2,0
2527,1915,398,2600,2600,2,2,0
2528,525,433,2446,2446,3,3,0
2529,-1483,386,-2600,-2600,5,6,0
2530,-1869,322,-2600,-2600,6,6,0
2531,-1623,274,-2600,-2600,4,4,0
2533,-2048,153,-2600,-2600,0,0,0
2534,-1954,80,-2600,-2600,-3,-2,0
2535,-1058,29,-2600,-2600,-3,-2,0
2536,916,45,2506,2506,-5,-5,0
2537,1965,109,2600,2600,-6,-6,0
2538,1887,162,2600,2600,-4,-5,0
2539,2047,217,2600,2600,-3,-3,0
2540,2461,291,2600,2600,-1,0,0
2541,2438,376,2600,2600,1,1,0
2542,1655,446,2600,2600,3,2,0
2543,-418,440,-1658,-1658,4,4,0
2544,-1576,386,-2600,-2600,4,4,0
2545,-1477,336,-2600,-2600,4,5,0
2547,-1547,251,-2600,-2600,0,0,0
2548,-1559,200,-2600,-2600,-2,-2,0
2549,-1383,142,-2600,-2600,-3,-2,0
2550,-271,115,-1868,-1868,-4,-5,0
2551,1619,161,2600,2600,-6,-5,0
2552,2170,231,2600,2600,-6,-5,0
2553,2030,285,2600,2600,-4,-4,0
2554,2271,352,2600,2600,-1,-2,0
2555,2396,426,2600,2600,1,0,0
2556,2173,509,2600,2600,1,2,0
2558,-1176,506,-2492,-2492,5,4,0
2559,-1526,452,-2600,-2600,6,6,0
2560,-1303,414,-2568,-2568,4,3,0
2561,-1610,373,-2600,-2600,2,2,0
2562,-2079,305,-2600,-2600,0,0,0
2563,-1903,234,-2600,-2600,0,-2,0
2564,-1084,181,-2600,-2600,-2,-3,0
2565,801,194,2536,2536,-3,-4,0
2566,1724,251,2600,2600,-5,-5,0
2567,1621,295,2600,2600,-2,-3,0
2568,1837,348,2600,2600,0,-1,0
2569,2041,409,2600,2600,2,0,0
2571,794,525,2600,2600,4,2,0
2572,-1221,483,-2468,-2468,6,4,0
2573,-1494,430,-2600,-2600,6,6,0
2574,-1242,402,-2423,-2423,5,3,0
2575,-1803,350,-2600,-2600,2,2,0
2576,-2153,280,-2600,-2600,1,-1,0
2577,-1907,206,-2600,-2600,-1,-1,0
2578,-818,161,-2308,-2308,-1,-3,0
2579,1029,185,2600,2600,-4,-5,0
2580,1886,246,2600,2600,-4,-6,0
2581,1872,303,2600,2600,-4,-5,0
2583,2359,427,2600,2600,0,-1,0
2584,2383,505,2600,2600,2,2,0
2585,1781,578,2600,2600,3,3,0
2586,-263,583,1728,1728,5,4,0
2587,-1590,528,-2600,-2600,5,6,0
2588,-1520,477,-2600,-2600,6,5,0
2589,-1450,442,-2588,-2588,5,5,0
2590,-1954,377,-2600,-2600,1,2,0
2592,-1725,248,-2600,-2600,-1,-1,0
2593,-801,203,-2266,-2266,-4,-4,0
2594,1054,227,2600,2600,-4,-4,0
2595,2101,294,2600,2600,-6,-6,0
2596,2220,362,2600,2600,-4,-4,0
2597,2219,425,2600,2600,-1,-1,0
2598,2401,498,2600,2600,0,0,0
2599,2333,582,2600,2600,2,3,0
2600,1047,632,2600,2600,3,3,0
2601,-1113,597,-2256,-2256,4,5,0
2603,-1322,513,-2413,-2413,4,5,0
2604,-1877,459,-2600,-2600,3,3,0
2605,-2281,386,-2600,-2600,1,0,0
2606,-2109,306,-2600,-2600,-1,0,0
2607,-1225,248,-2600,-2600,-2,-2,0
2608,633,257,2448,2448,-4,-5,0
2609,1693,312,2600,2600,-4,-5,0
2610,1769,364,2600,2600,-2,-4,0
2611,1893,419,2600,2600,-1,-1,0
2612,2064,481,2600,2600,1,1,0
2613,2064,553,2600,2600,2,3,0
2615,-1213,529,-2370,-2370,6,4,0
2616,-2025,460,-2600,-2600,6,7,0
2617,-1660,404,-2600,-2600,5,5,0
2618,-1543,366,-2600,-2600,3,3,0
2619,-2044,300,-2600,-2600,1,0,0
2620,-1963,233,-2600,-2600,-1,-1,0
2621,-1523,167,-2600,-2600,-1,-2,0
2622,94,153,1752,1752,-3,-4,0
2623,1649,205,2600,2600,-4,-5,0
2624,1876,264,2600,2600,-4,-5,0
2625,1814,319,2600,2600,-1,-2,0
2627,1971,435,2600,2600,2,2,0
2628,1742,505,2600,2600,4,3,0
2629,-55,520,1970,1970,4,4,0
2630,-1918,453,-2600,-2600,6,7,0
2631,-1890,389,-2600,-2600,6,5,0
2632,-1616,345,-2600,-2600,4,4,0
2633,-1930,287,-2600,-2600,1,2,0
2634,-2040,221,-2600,-2600,0,-1,0
2635,-1842,148,-2600,-2600,-1,-2,0
2636,-654,108,-2152,-2152,-3,-3,0
2638,1788,200,2600,2600,-4,-4,0
2639,1681,247,2600,2600,-3,-4,0
2640,1919,302,2600,2600,-1,-1,0
2641,2181,368,2600,2600,1,0,0
2642,2125,447,2600,2600,2,2,0
2643,1067,498,2600,2600,3,4,0
2644,-1121,468,-2347,-2347,5,4,0
2646,-1600,353,-2600,-2600,4,3,0
2647,-1628,304,-2600,-2600,1,1,0
2648,-1722,250,-2600,-2600,-1,0,0
2649,-1627,191,-2600,-2600,-3,-1,0
2650,-1053,140,-2600,-2600,-4,-3,0
2651,743,150,2411,2411,-5,-4,0
2652,1989,215,2600,2600,-5,-6,0
2653,2000,279,2600,2600,-5,-5,0
2654,1960,334,2600,2600,-2,-1,0
2655,2139,399,2600,2600,-1,0,0
2657,1582,537,2600,2600,2,3,0
2658,-603,530,-1744,-1744,4,5,0
2659,-2035,461,-2600,-2600,6,6,0
2660,-1851,397,-2600,-2600,5,5,0
2661,-1652,356,-2600,-2600,3,4,0
2662,-2082,290,-2600,-2600,1,1,0
2663,-2107,222,-2600,-2600,-1,-1,0
2664,-1865,146,-2600,-2600,-2,-2,0
2665,-522,111,-2062,-2062,-4,-4,0
2667,1959,216,2600,2600,-7,-6,0
2668,1822,272,2600,2600,-4,-5,0
2669,1904,325,2600,2600,-1,-2,0
2670,2177,389,2600,2600,0,0,0
2671,2213,463,2600,2600,1,1,0
2672,1606,531,2600,2600,3,3,0
2673,-590,525,-1742,-1742,4,4,0
2674,-1953,458,-2600,-2600,5,5,0
2676,-1592,353,-2600,-2600,3,3,0
2677,-1790,297,-2600,-2600,1,1,0
2678,-1735,240,-2600,-2600,-1,-1,0
2679,-1541,177,-2600,-2600,-2,-2,0
2680,-568,141,-2099,-2099,-3,-4,0
2681,1189,172,2600,2600,-5,-6,0
2682,1899,233,2600,2600,-5,-5,0
2683,1889,290,2600,2600,-4,-4,0
2684,1968,347,2600,2600,0,-1,0
2685,2087,410,2600,2600,1,1,0
2686,2053,484,2600,2600,2,1,0
2688,-1236,501,-2480,-2480,4,5,0
2689,-2042,431,-2600,-2600,6,6,0
2690,-1678,377,-2600,-2600,5,5,0
2691,-1677,334,-2600,-2600,3,3,0
2692,-2139,266,-2600,-2600,0,0,0
2693,-2050,192,-2600,-2600,-1,-2,0
2694,-1422,128,-2600,-2600,-3,-2,0
2696,1844,183,2600,2600,-5,-6,0
2697,2158,251,2600,2600,-4,-4,0
2698,2105,315,2600,2600,-1,-1,0
2699,2107,377,2600,2600,0,-1,0
2700,2117,450,2600,2600,2,1,0
2701,1302,506,2600,2600,3,2,0
2702,-672,490,-1853,-1853,4,3,0
2703,-1445,439,-2600,-2600,6,5,0
2705,-1566,369,-2600,-2600,2,2,0
2706,-2052,304,-2600,-2600,1,-1,0
2707,-1916,232,-2600,-2600,-2,-1,0
2708,-1114,177,-2600,-2600,-2,-2,0
2709,520,185,2220,2220,-4,-4,0
2710,1582,234,2600,2600,-5,-5,0
2711,1931,294,2600,2600,-2,-3,0
2712,1942,353,2600,2600,-1,-2,0
2713,1932,412,2600,2600,1,0,0
2715,826,522,2600,2600,4,3,0
2716,-1156,490,-2359,-2359,5,5,0
2717,-1818,428,-2600,-2600,6,5,0
2718,-1549,388,-2600,-2600,4,4,0
2719,-1891,333,-2600,-2600,3,2,0
2720,-2174,264,-2600,-2600,0,0,0
2722,-1005,136,-2566,-2566,-3,-3,0
2723,858,154,2588,2588,-4,-5,0
2724,1874,213,2600,2600,-6,-6,0
2725,2073,281,2600,2600,-5,-6,0
2726,1992,339,2600,2600,-2,-3,0
2727,2088,402,2600,2600,-1,-1,0
2728,2154,469,2600,2600,1,0,0
2729,1932,542,2600,2600,2,2,0
2730,390,569,2422,2422,4,2,0
2731,-1277,530,-2510,-2510,5,5,0
2733,-1457,440,-2600,-2600,6,5,0
2734,-1853,387,-2600,-2600,2,1,0
2735,-2255,314,-2600,-2600,1,0,0
2736,-2118,235,-2600,-2600,-1,-1,0
2737,-1263,176,-2600,-2600,-1,-3,0
2738,477,181,2190,2190,-4,-4,0
2739,1529,229,2600,2600,-4,-5,0
2740,1746,284,2600,2600,-3,-5,0
2741,1749,335,2600,2600,-1,-3,0
2743,1860,449,2600,2600,3,1,0
2744,1458,508,2600,2600,3,2,0
2745,-190,517,1782,1782,5,3,0
2746,-1609,465,-2600,-2600,7,5,0
2747,-1709,411,-2600,-2600,5,5,0
2748,-1668,366,-2600,-2600,5,2,0
2749,-1974,303,-2600,-2600,2,1,0
2751,-1681,168,-2600,-2600,-2,-2,0
2752,-442,135,-1901,-1901,-3,-4,0
2753,1201,168,2600,2600,-4,-5,0
2754,1978,231,2600,2600,-5,-6,0
2755,2165,300,2600,2600,-2,-5,0
2756,2052,363,2600,2600,0,-1,0
2757,2041,424,2600,2600,0,0,0
2758,1965,496,2600,2600,2,1,0
2759,698,535,2600,2600,4,4,0
2760,-1226,501,-2441,-2441,6,4,0
2762,-1612,401,-2600,-2600,4,4,0
2763,-1951,341,-2600,-2600,2,1,0
2764,-2101,273,-2600,-2600,-1,0,0
2765,-1927,197,-2600,-2600,-1,-2,0
2766,-873,150,-2412,-2412,-3,-4,0
2767,1012,176,2600,2600,-5,-5,0
2768,1878,236,2600,2600,-5,-5,0
2769,1960,299,2600,2600,-4,-5,0
2770,1935,353,2600,2600,-2,-2,0
2771,2085,415,2600,2600,1,0,0
2773,1511,549,2600,2600,3,3,0
2774,-499,545,-1595,-1595,4,4,0
2775,-1699,486,-2600,-2600,5,4,0
2776,-1511,437,-2600,-2600,4,4,0
2777,-1441,395,-2600,-2600,2,2,0
2778,-1624,341,-2600,-2600,1,1,0
2780,-1214,236,-2600,-2600,-3,-2,0
2781,-135,213,-1549,-1549,-4,-4,0
2782,1608,259,2600,2600,-5,-5,0
2783,2247,332,2600,2600,-5,-5,0
2784,2195,399,2600,2600,-3,-3,0
2785,2150,465,2600,2600,0,0,0
2786,2144,531,2600,2600,1,1,0
2787,1966,605,2600,2600,2,3,0
2788,453,637,2600,2600,4,4,0
2789,-1602,586,-2600,-2600,5,6,0
2791,-1549,478,-2600,-2600,5,5,0
2792,-1868,426,-2600,-2600,1,2,0
2793,-2254,353,-2600,-2600,0,0,0
2794,-2082,274,-2600,-2600,-1,0,0
2795,-1153,218,-2600,-2600,-3,-2,0
2796,850,238,2600,2600,-5,-4,0
2797,1848,297,2600,2600,-6,-6,0
2798,1924,360,2600,2600,-4,-4,0
2799,1927,408,2600,2600,-3,-3,0
2801,2401,562,2600,2600,2,2,0
2802,1832,593,2600,2600,1,3,0
2803,-351,595,1630,1630,4,4,0
2804,-1767,534,-2600,-2600,5,6,0
2805,-1551,481,-2600,-2600,4,5,0
2806,-1445,444,-2600,-2600,4,4,0
2808,-1928,320,-2600,-2600,-2,-1,0
2809,-1694,253,-2600,-2600,-2,-1,0
2810,-751,210,-2201,-2201,-3,-3,0
2811,1141,240,2600,2600,-5,-5,0
2812,1987,303,2600,2600,-6,-5,0
2813,2018,360,2600,2600,-3,-4,0
2814,2212,425,2600,2600,-2,-1,0
2815,2385,498,2600,2600,1,1,0
2816,2286,580,2600,2600,2,2,0
2817,984,629,2600,2600,3,3,0
2819,-1678,535,-2600,-2600,5,7,0
2820,-1442,493,-2551,-2551,5,4,0
2821,-1726,448,-2600,-2600,3,3,0
2822,-2192,375,-2600,-2600,0,1,0
2823,-1991,302,-2600,-2600,-1,-1,0
2824,-1254,243,-2600,-2600,-3,-3,0
2826,1908,308,2600,2600,-5,-5,0
2827,2209,378,2600,2600,-4,-4,0
2828,2147,443,2600,2600,-1,0,0
2829,2187,508,2600,2600,1,0,0
2830,2170,583,2600,2600,1,3,0
2831,1248,639,2600,2600,3,4,0
2832,-881,621,-1887,-1887,5,5,0
2833,-1813,558,-2600,-2600,5,6,0
2834,-1523,509,-2597,-2597,6,5,0
2836,-2026,403,-2600,-2600,1,1,0
2837,-1948,334,-2600,-2600,-1,0,0
2838,-1427,270,-2600,-2600,-3,-2,0
2839,268,262,2082,2082,-3,-3,0
2840,1760,316,2600,2600,-6,-5,0
2841,2103,383,2600,2600,-2,-2,0
2842,2010,444,2600,2600,-2,-2,0
2843,2003,504,2600,2600,1,2,0
2844,2010,573,2600,2600,2,2,0
2846,-952,565,-1987,-1987,4,6,0
2847,-1900,499,-2600,-2600,7,6,0
2848,-1619,447,-2600,-2600,4,6,0
2849,-1644,405,-2600,-2600,2,2,0
2850,-2026,339,-2600,-2600,1,1,0
2851,-1927,271,-2600,-2600,-1,0,0
2853,399,205,2189,2189,-3,-4,0
2854,1872,264,2600,2600,-6,-4,0
2855,2115,331,2600,2600,-2,-3,0
2856,2013,393,2600,2600,-2,0,0
2857,2008,452,2600,2600,2,2,0
2858,1995,524,2600,2600,2,2,0
2859,1079,575,2600,2600,3,4,0
2860,-1076,545,-2142,-2142,5,5,0
2861,-1855,480,-2600,-2600,6,7,0
2862,-1586,429,-2600,-2600,5,4,0
2864,-1965,324,-2600,-2600,0,1,0
2865,-1865,257,-2600,-2600,-2,-1,0
2866,-1226,199,-2600,-2600,-3,-2,0
2867,721,207,2568,2568,-4,-3,0
2868,2099,276,2600,2600,-5,-6,0
2869,2138,348,2600,2600,-5,-4,0
2870,2029,401,2600,2600,-3,-2,0
2871,2363,474,2600,2600,0,0,0
2872,2377,550,2600,2600,1,1,0
2873,1935,627,2600,2600,2,1,0
2875,-1464,589,-2596,-2596,5,5,0
2876,-1400,540,-2475,-2475,5,6,0
2877,-1268,512,-2287,-2287,5,4,0
2878,-1875,458,-2600,-2600,2,2,0
2879,-2174,388,-2600,-2600,0,0,0
2880,-1978,312,-2600,-2600,0,-1,0
2881,-943,263,-2281,-2281,-1,-2,0
2882,888,284,2600,2600,-4,-4,0
2884,1619,382,2600,2600,-2,-2,0
2885,1949,439,2600,2600,0,-2,0
2886,2165,505,2600,2600,2,2,0
2887,2061,582,2600,2600,2,1,0
2888,781,623,2600,2600,4,3,0
2889,-1255,582,-2311,-2311,6,5,0
2890,-1640,525,-2600,-2600,6,6,0
2891,-1376,490,-2379,-2379,6,5,0
2892,-1795,443,-2600,-2600,3,2,0
2894,-2138,288,-2600,-2600,0,0,0
2895,-1211,231,-2598,-2598,-3,-2,0
2896,655,242,2558,2558,-3,-4,0
2897,1759,297,2600,2600,-4,-4,0
2898,1990,359,2600,2600,-2,-3,0
2899,1980,418,2600,2600,-2,-1,0
2900,2036,481,2600,2600,2,0,0
2901,1948,549,2600,2600,2,1,0
2902,1102,599,2600,2600,3,3,0
2903,-662,585,-1612,-1612,5,5,0
2904,-1465,537,-2523,-2523,7,5,0
2906,-1709,450,-2600,-2600,3,3,0
2907,-2032,385,-2600,-2600,2,1,0
2908,-1936,313,-2600,-2600,-1,-1,0
2909,-1288,254,-2600,-2600,-2,-2,0
2910,269,249,2105,2105,-3,-4,0
2911,1540,295,2600,2600,-4,-5,0
2913,2159,427,2600,2600,-1,-1,0
2914,2117,493,2600,2600,1,0,0
2915,2009,562,2600,2600,2,2,0
2916,1057,611,2600,2600,3,3,0
2917,-854,592,-1846,-1846,5,4,0
2918,-1614,536,-2600,-2600,5,6,0
2919,-1429,496,-2478,-2478,5,4,0
2920,-1667,450,-2600,-2600,3,2,0
2922,-1885,314,-2600,-2600,0,-1,0
2923,-1092,261,-2448,-2448,-1,-3,0
2924,594,267,2483,2483,-4,-4,0
2925,1694,321,2600,2600,-3,-5,0
2926,1902,380,2600,2600,-3,-3,0
2927,1991,440,2600,2600,1,-1,0
2928,2030,502,2600,2600,2,1,0
2929,1931,575,2600,2600,3,3,0
2930,548,608,2600,2600,4,4,0
2931,-1411,565,-2474,-2474,5,5,0
2932,-1831,502,-2600,-2600,7,6,0
2934,-1955,402,-2600,-2600,2,2,0
2935,-2206,331,-2600,-2600,1,0,0
2936,-1999,252,-2600,-2600,-2,-2,0
2937,-873,206,-2230,-2230,-2,-3,0
2938,1023,228,2600,2600,-4,-4,0
2939,2041,293,2600,2600,-6,-6,0
2940,2201,364,2600,2600,-3,-4,0
2941,2108,425,2600,2600,-2,-3,0
2943,2162,563,2600,2600,2,1,0
2944,1713,632,2600,2600,2,2,0
2945,-22,643,2135,2135,5,3,0
2946,-1450,592,-2531,-2531,5,5,0
2947,-1426,547,-2458,-2458,6,5,0
2948,-1449,512,-2464,-2464,5,4,0
2949,-2023,449,-2600,-2600,3,3,0
2950,-2189,378,-2600,-2600,0,0,0
2951,-1979,300,-2600,-2600,-1,-1,0
2953,844,269,2600,2600,-5,-4,0
2954,1817,327,2600,2600,-4,-6,0
2955,2030,387,2600,2600,-3,-4,0
2956,2143,451,2600,2600,-1,-1,0
2957,2284,520,2600,2600,1,1,0
2958,2162,599,2600,2600,2,3,0
2959,842,642,2600,2600,4,4,0
2960,-1239,607,-2276,-2276,4,4,0
2961,-1746,546,-2600,-2600,6,7,0
2963,-1613,462,-2600,-2600,2,3,0
2964,-2114,394,-2600,-2600,2,1,0
2965,-2039,319,-2600,-2600,-1,0,0
2966,-1347,258,-2600,-2600,-2,-3,0
2967,412,257,2317,2317,-3,-3,0
2968,1645,311,2600,2600,-3,-5,0
2969,1739,366,2600,2600,-2,-2,0
2970,1725,417,2600,2600,-1,-1,0
2971,1805,470,2600,2600,1,2,0
2973,1164,588,2600,2600,4,4,0
2974,-926,567,-1851,-1851,5,6,0
2975,-1940,501,-2600,-2600,7,7,0
2976,-1737,445,-2600,-2600,5,5,0
2977,-1743,400,-2600,-2600,3,4,0
2978,-2186,330,-2600,-2600,1,2,0
2979,-2115,255,-2600,-2600,0,-1,0
2981,314,181,2150,2150,-4,-4,0
2982,1839,240,2600,2600,-4,-4,0
2983,2044,303,2600,2600,-2,-3,0
2984,2079,366,2600,2600,-2,-1,0
2985,2117,431,2600,2600,2,1,0
2986,2071,503,2600,2600,1,2,0
2987,1250,559,2600,2600,4,2,0
2988,-786,541,-1750,-1750,4,6,0
2989,-1615,486,-2600,-2600,7,5,0
2991,-1683,399,-2600,-2600,2,3,0
2992,-2042,335,-2600,-2600,1,0,0
2993,-1949,262,-2600,-2600,0,0,0
2994,-1221,206,-2586,-2586,-2,-2,0
2995,435,208,2320,2320,-2,-4,0
2996,1554,259,2600,2600,-3,-4,0
2997,1650,306,2600,2600,-2,-2,0
2998,1761,359,2600,2600,0,-1,0
2999,1841,416,2600,2600,2,2,0
3000,1767,483,2600,2600,2,3,0
3001,688,522,2600,2600,4,4,0
3003,-1904,420,-2600,-2600,6,7,0
3004,-1664,373,-2600,-2600,5,5,0
3005,-1958,316,-2600,-2600,2,3,0
3006,-2229,244,-2600,-2600,1,2,0
3007,-2037,168,-2600,-2600,-1,-1,0
3008,-1173,113,-2580,-2580,-2,-2,0
3010,1925,183,2600,2600,-6,-6,0
3011,2076,248,2600,2600,-5,-4,0
3012,2165,305,2600,2600,-2,-2,0
3013,2540,383,2600,2600,0,0,0
3014,2535,471,2600,2600,1,0,0
3015,1713,540,2600,2600,2,2,0
3016,-286,539,1746,1746,4,3,0
3017,-1209,495,-2297,-2297,6,5,0
3018,-1061,470,-2066,-2066,5,5,0
3019,-1417,433,-2481,-2481,4,4,0
3021,-1789,312,-2600,-2600,0,0,0
3022,-1497,253,-2600,-2600,0,-1,0
3023,-759,212,-2058,-2058,-3,-2,0
3024,509,218,2373,2373,-3,-5,0
3025,1558,266,2600,2600,-4,-5,0
3026,1926,320,2600,2600,-2,-3,0
3027,2129,384,2600,2600,0,-1,0
3028,2270,455,2600,2600,1,1,0
3029,2109,533,2600,2600,2,3,0
3030,554,566,2600,2600,3,3,0
3031,-1279,525,-2332,-2332,6,5,0
3033,-1262,444,-2232,-2232,5,5,0
3034,-1821,391,-2600,-2600,3,2,0
3035,-2251,317,-2600,-2600,2,2,0
3036,-2013,240,-2600,-2600,-1,0,0
3037,-1107,187,-2431,-2431,-2,-2,0
3038,582,194,2506,2506,-4,-3,0
3039,1676,247,2600,2600,-4,-5,0
3040,1872,303,2600,2600,-1,-2,0
3041,2005,361,2600,2600,-1,0,0
3042,2216,427,2600,2600,1,2,0
3043,2163,507,2600,2600,2,3,0
3045,-1151,512,-2144,-2144,5,5,0
3046,-1486,460,-2496,-2496,6,7,0
3047,-1276,430,-2218,-2218,5,5,0
3048,-1802,377,-2600,-2600,3,3,0
3049,-2195,306,-2600,-2600,1,2,0
3050,-1984,231,-2600,-2600,0,0,0
3051,-1051,179,-2337,-2337,-2,-2,0
3053,1821,248,2600,2600,-4,-4,0
3054,2057,304,2600,2600,-1,-2,0
3055,2331,375,2600,2600,0,0,0
3056,2424,453,2600,2600,2,1,0
3057,2032,531,2600,2600,3,3,0
3058,298,554,2588,2588,4,4,0
3059,-1261,513,-2222,-2222,6,6,0
3060,-1416,467,-2359,-2359,7,6,0
3061,-1350,436,-2240,-2240,6,6,0
3062,-1957,376,-2600,-2600,4,3,0
3064,-2006,228,-2600,-2600,0,1,0
3065,-1089,176,-2332,-2332,-1,-2,0
3066,515,181,2491,2491,-4,-3,0
3067,1607,230,2600,2600,-3,-4,0
3068,1952,286,2600,2600,-1,-1,0
3069,2173,352,2600,2600,0,-1,0
3070,2254,423,2600,2600,2,1,0
3071,1943,496,2600,2600,3,2,0
3072,276,517,2537,2537,4,3,0
3073,-1188,478,-2158,-2158,7,5,0
3074,-1289,438,-2233,-2233,6,6,0
3076,-1788,355,-2600,-2600,4,3,0
3077,-2094,286,-2600,-2600,2,1,0
3078,-1884,215,-2600,-2600,0,0,0
3079,-1069,164,-2318,-2318,0,-3,0
3080,414,166,2379,2379,-2,-3,0
3081,1474,212,2600,2600,-3,-5,0
3082,1755,267,2600,2600,-2,-4,0
3083,1890,317,2600,2600,-1,-1,0
3084,2228,385,2600,2600,2,0,0
3085,2262,463,2600,2600,2,3,0
3087,-451,524,1734,1734,5,5,0
3088,-1616,468,-2600,-2600,6,6,0
3089,-1510,423,-2454,-2454,7,6,0
3090,-1621,379,-2600,-2600,4,4,0
3091,-2021,315,-2600,-2600,3,2,0
3092,-1983,249,-2600,-2600,1,1,0
3093,-1713,182,-2600,-2600,-2,-1,0
3095,1068,170,2600,2600,-4,-4,0
3096,1950,234,2600,2600,-4,-5,0
3097,2031,292,2600,2600,-2,-2,0
3098,2196,356,2600,2600,-1,-1,0
3099,2378,430,2600,2600,2,2,0
3100,2184,512,2600,2600,2,3,0
3101,598,547,2600,2600,4,4,0
3102,-1286,506,-2270,-2270,5,5,0
3103,-1566,452,-2546,-2546,7,7,0
3105,-1953,364,-2600,-2600,3,3,0
3106,-2397,286,-2600,-2600,2,2,0
3107,-2201,205,-2600,-2600,0,0,0
3108,-1251,147,-2551,-2551,-3,-2,0
3109,590,154,2564,2564,-3,-4,0
3110,1713,208,2600,2600,-4,-4,0
3111,1927,261,2600,2600,-1,-3,0
3112,2239,328,2600,2600,0,-1,0
3113,2408,404,2600,2600,1,1,0
3114,2144,485,2600,2600,3,2,0
3116,-1129,481,-2087,-2087,6,4,0
3117,-1354,437,-2310,-2310,6,6,0
3118,-1322,407,-2234,-2234,6,5,0
