#start mode=1 prof=3 force=0 gear=HEAVY kp=9600.0 kd=48.0 vkp=6200.0 vki=31.0 lb=7.5 ea=21.9 rms=0.0 dead=1500 vbat=12.1
#seq,gyro,ang_c,ml,mr,el,er,inj
707,-16,33,1501,1501,0,0,0
708,-62,30,-1506,-1506,2,0,0
709,-27,29,1514,1514,0,1,0
710,-42,27,-1501,-1501,0,0,0
711,-75,23,-1515,-1515,1,0,0
712,-35,20,-1515,-1515,0,-1,0
713,20,20,1508,1508,0,0,0
714,20,20,1506,1506,0,0,0
715,43,20,1514,1514,0,0,0
716,87,22,1525,1525,0,-1,0
717,55,23,1511,1511,0,0,0
718,17,22,-1509,-1509,0,0,0
719,48,23,1507,1507,0,0,0
720,43,24,1505,1505,0,0,0
721,21,23,-1506,-1506,0,0,0
722,55,24,1511,1511,0,0,0
723,62,25,1516,1516,0,0,0
724,36,25,1503,1503,0,0,0
725,32,25,1501,1501,0,0,0
726,23,25,-1503,-1503,0,0,0
727,1,24,-1514,-1514,0,0,0
728,13,24,-1509,-1509,0,0,0
729,22,23,-1505,-1505,0,0,0
730,31,24,-1511,-1511,-1,0,0
731,27,24,-1510,-1510,0,0,0
732,16,23,-1515,-1515,0,0,0
733,6,23,-1530,-1530,0,-1,0
734,1,22,-1541,-1541,-1,0,0
735,2,21,-1557,-1557,-1,-1,0
736,6,20,-1560,-1560,0,-1,0
737,9,19,-1552,-1552,0,0,0
738,10,18,-1557,-1557,-1,0,0
739,25,16,-1556,-1556,0,-1,0
740,117,18,-1512,-1512,-1,0,0
741,135,22,-1503,-1503,0,-1,0
742,108,23,-1537,-1537,-2,-1,0
743,188,27,1506,1506,0,-1,0
744,267,35,1543,1543,-1,-1,0
745,250,41,1552,1552,0,0,0
746,296,49,1572,1572,-1,-1,0
747,316,58,1602,1602,0,0,0
748,265,66,1596,1596,0,0,0
749,209,72,1583,1583,0,0,0
750,154,77,1577,1577,0,1,0
751,119,79,1577,1577,1,0,0
752,124,81,1593,1593,0,1,0
753,130,84,1619,1619,1,1,0
754,109,87,1618,1618,0,1,0
755,15,87,1590,1590,1,1,0
756,-119,83,1535,1535,1,1,0
757,-204,79,-1508,-1508,1,0,0
758,-301,68,-1554,-1554,0,2,0
759,-274,59,-1540,-1540,1,1,0
760,-292,48,-1571,-1571,0,0,0
761,-254,38,-1563,-1563,0,1,0
762,-157,31,-1533,-1533,0,0,0
763,-58,27,1503,1503,0,0,0
764,39,26,1531,1531,-1,0,0
765,95,28,1557,1557,0,0,0
766,74,30,1534,1534,0,-1,0
767,41,30,1517,1517,0,0,0
768,37,30,1513,1513,0,0,0
769,49,30,1539,1539,1,1,0
770,51,31,1536,1536,0,0,0
771,49,31,1533,1533,0,0,0
772,52,32,1532,1532,0,0,0
773,51,33,1550,1550,2,0,0
774,15,33,1538,1538,0,1,0
775,-89,30,-1511,-1511,1,0,0
776,-122,25,-1537,-1537,0,0,0
777,-82,22,-1517,-1517,0,1,0
778,-105,18,-1537,-1537,0,0,0
779,-107,12,-1558,-1558,0,-1,0
780,-9,11,-1517,-1517,0,0,0
781,62,13,1507,1507,0,-1,0
782,61,14,1507,1507,0,0,0
783,47,14,-1520,-1520,-1,-1,0
784,59,15,-1510,-1510,0,0,0
785,49,16,-1512,-1512,0,0,0
786,24,16,-1533,-1533,0,-1,0
787,16,15,-1534,-1534,0,0,0
788,21,15,-1539,-1539,0,-1,0
789,23,15,-1554,-1554,-1,-1,0
790,24,14,-1558,-1558,-1,0,0
791,59,13,-1536,-1536,0,0,0
792,132,16,-1501,-1501,0,-1,0
793,116,19,-1510,-1510,-1,0,0
794,102,20,-1519,-1519,0,-1,0
795,148,24,-1505,-1505,-1,-1,0
796,162,28,1505,1505,0,-1,0
797,155,31,-1506,-1506,-1,-1,0
798,219,37,1530,1530,-1,0,0
799,271,45,1574,1574,0,0,0
800,233,52,1561,1561,0,-1,0
801,211,57,1555,1555,-1,0,0
802,199,63,1564,1564,0,0,0
803,149,68,1572,1572,1,1,0
804,109,70,1558,1558,0,0,0
805,110,71,1563,1563,0,0,0
806,123,74,1585,1585,0,1,0
807,121,77,1607,1607,1,1,0
808,93,79,1612,1612,1,1,0
809,17,80,1582,1582,0,1,0
810,-116,75,1526,1526,1,1,0
811,-120,73,1515,1515,0,0,0
812,-195,68,-1502,-1502,1,2,0
813,-272,59,-1549,-1549,0,1,0
814,-294,48,-1580,-1580,0,0,0
815,-279,37,-1572,-1572,1,1,0
816,-188,29,-1546,-1546,0,0,0
817,-87,24,-1511,-1511,0,0,0
818,10,23,1527,1527,0,0,0
819,76,24,1543,1543,-1,0,0
820,79,26,1553,1553,1,0,0
821,49,26,1535,1535,0,0,0
822,29,26,1531,1531,1,0,0
823,22,26,1523,1523,0,0,0
824,-16,25,1509,1509,0,1,0
825,-29,23,1506,1506,1,0,0
826,-22,22,1503,1503,0,0,0
827,-67,20,-1514,-1514,0,1,0
828,-98,15,-1540,-1540,0,0,0
829,-53,13,-1515,-1515,1,0,0
830,-61,10,-1537,-1537,-1,0,0
831,-41,6,-1534,-1534,0,0,0
832,54,7,1509,1509,0,0,0
833,70,9,1507,1507,0,-1,0
834,32,9,-1522,-1522,-1,0,0
835,21,9,-1537,-1537,0,-1,0
836,25,9,-1532,-1532,0,0,0
837,5,8,-1540,-1540,0,0,0
838,-9,7,-1546,-1546,0,0,0
839,6,6,-1557,-1557,-1,-1,0
840,12,6,-1561,-1561,-1,0,0
841,-2,5,-1573,-1573,0,-1,0
842,-6,3,-1581,-1581,0,-1,0
843,7,2,-1589,-1589,-1,-1,0
844,55,0,-1569,-1569,0,-1,0
845,169,4,-1512,-1512,-1,0,0
846,162,9,-1512,-1512,0,-1,0
847,156,11,-1533,-1533,-2,-1,0
848,266,17,1528,1528,0,-1,0
849,321,27,1556,1556,-1,-1,0
850,303,35,1548,1548,-1,-1,0
851,334,44,1586,1586,0,0,0
852,330,54,1595,1595,0,-1,0
853,274,63,1588,1588,0,0,0
854,213,69,1584,1584,0,1,0
855,155,73,1567,1567,0,0,0
856,116,75,1576,1576,1,1,0
857,119,77,1580,1580,0,0,0
858,122,80,1605,1605,1,1,0
859,69,82,1590,1590,0,1,0
860,-65,79,1540,1540,1,1,0
861,-120,75,1523,1523,1,1,0
862,-149,73,1510,1510,0,1,0
863,-268,64,-1544,-1544,1,1,0
864,-296,53,-1569,-1569,0,1,0
865,-268,42,-1555,-1555,1,1,0
866,-197,34,-1541,-1541,0,0,0
867,-127,28,-1512,-1512,0,1,0
868,-48,26,1513,1513,0,0,0
869,-9,23,1521,1521,0,0,0
870,49,23,1542,1542,0,0,0
871,89,24,1557,1557,0,0,0
872,90,27,1555,1555,0,0,0
873,53,28,1534,1534,0,0,0
874,22,27,1516,1516,0,0,0
875,2,27,1513,1513,1,0,0
876,-31,25,1510,1510,1,1,0
877,-35,23,1501,1501,0,0,0
878,-42,21,0,0,1,0,0
879,-64,18,-1518,-1518,0,0,0
880,-61,15,-1515,-1515,0,1,0
881,-53,13,-1519,-1519,0,0,0
882,-42,10,-1531,-1531,0,-1,0
883,30,9,-1501,-1501,0,0,0
884,82,12,1515,1515,0,-1,0
885,66,13,1508,1508,0,0,0
886,51,13,-1510,-1510,0,-1,0
887,59,15,-1513,-1513,-1,0,0
888,47,15,-1515,-1515,0,0,0
889,22,15,-1525,-1525,0,0,0
890,20,15,-1534,-1534,0,-1,0
891,28,15,-1528,-1528,0,0,0
892,24,14,-1537,-1537,0,-1,0
893,28,14,-1552,-1552,-1,-1,0
894,31,14,-1554,-1554,-1,0,0
895,49,13,-1540,-1540,0,0,0
896,121,16,-1507,-1507,0,-1,0
897,118,19,-1508,-1508,-1,0,0
898,100,20,-1520,-1520,0,-1,0
899,145,23,1503,1503,0,-1,0
900,169,28,1507,1507,-1,-1,0
901,153,31,1501,1501,0,-1,0
902,205,36,1531,1531,-1,0,0
903,240,43,1564,1564,0,0,0
904,190,49,1554,1554,0,0,0
905,132,53,1536,1536,0,0,0
906,103,55,1530,1530,0,0,0
907,105,57,1548,1548,1,0,0
908,105,59,1562,1562,0,1,0
909,105,61,1564,1564,0,0,0
910,95,63,1582,1582,1,1,0
911,78,64,1582,1582,0,1,0
912,50,65,1576,1576,0,1,0
913,-65,63,1523,1523,1,0,0
914,-116,58,-1501,-1501,0,1,0
915,-66,57,1535,1535,1,1,0
916,-131,55,1514,1514,1,1,0
917,-288,45,-1571,-1571,0,1,0
918,-271,34,-1573,-1573,1,0,0
919,-175,28,-1533,-1533,0,1,0
920,-176,21,-1551,-1551,0,0,0
921,-146,14,-1550,-1550,0,0,0
922,-47,11,-1522,-1522,-1,0,0
923,48,11,1508,1508,0,-1,0
924,77,13,1522,1522,0,0,0
925,43,14,1505,1505,0,0,0
926,19,13,-1510,-1510,0,0,0
927,24,13,-1508,-1508,0,0,0
928,23,12,-1510,-1510,0,0,0
929,17,12,-1514,-1514,0,0,0
930,20,11,-1514,-1514,0,0,0
931,26,11,-1522,-1522,0,-1,0
932,19,11,-1524,-1524,0,0,0
933,12,11,-1527,-1527,0,0,0
934,13,10,-1526,-1526,0,0,0
935,13,10,-1547,-1547,-1,-1,0
936,7,9,-1546,-1546,0,0,0
937,9,8,-1563,-1563,-1,-1,0
938,14,8,-1556,-1556,0,0,0
939,9,7,-1554,-1554,0,0,0
940,19,5,-1567,-1567,-1,-1,0
941,85,5,-1528,-1528,0,0,0
942,122,9,-1512,-1512,0,-1,0
943,95,10,-1528,-1528,-1,0,0
944,123,12,-1536,-1536,-1,-2,0
945,178,17,-1504,-1504,-1,0,0
946,201,22,1511,1511,0,-1,0
947,234,27,1523,1523,-1,-1,0
948,296,35,1562,1562,-1,0,0
949,293,44,1570,1570,0,-1,0
950,255,51,1570,1570,0,0,0
951,217,58,1568,1568,0,0,0
952,164,63,1564,1564,0,1,0
953,118,65,1549,1549,0,0,0
954,114,67,1573,1573,1,1,0
955,124,69,1581,1581,0,0,0
956,118,72,1590,1590,0,1,0
957,90,73,1597,1597,1,1,0
958,67,75,1594,1594,0,1,0
959,-11,75,1580,1580,2,1,0
960,-112,73,1532,1532,0,1,0
961,-243,66,-1526,-1526,1,1,0
962,-282,56,-1556,-1556,0,1,0
963,-263,46,-1547,-1547,1,1,0
964,-264,36,-1569,-1569,0,0,0
965,-185,28,-1539,-1539,0,1,0
966,-92,24,-1508,-1508,0,0,0
967,-29,21,1510,1510,0,0,0
968,44,21,1539,1539,0,0,0
969,89,22,1546,1546,0,-1,0
970,85,24,1543,1543,0,0,0
971,53,25,1525,1525,0,0,0
972,41,25,1518,1518,0,0,0
973,61,26,1536,1536,0,1,0
974,73,27,1549,1549,1,0,0
975,37,28,1539,1539,1,0,0
976,-44,25,-1508,-1508,0,0,0
977,-43,24,-1502,-1502,1,0,0
978,-69,22,-1522,-1522,0,0,0
979,-99,17,-1545,-1545,0,0,0
980,-66,13,-1537,-1537,0,0,0
981,30,13,-1505,-1505,0,-1,0
982,84,15,1522,1522,0,0,0
983,69,17,1505,1505,-1,0,0
984,56,17,-1510,-1510,0,-1,0
985,59,18,-1504,-1504,0,0,0
986,48,19,-1518,-1518,0,-1,0
987,26,19,-1525,-1525,0,0,0
988,26,18,-1533,-1533,0,-1,0
989,44,19,-1530,-1530,-1,0,0
990,41,19,-1526,-1526,0,0,0
991,46,18,-1541,-1541,-1,-1,0
992,105,20,-1505,-1505,0,0,0
993,126,24,1515,1515,0,0,0
994,96,25,-1504,-1504,0,-1,0
995,124,27,1516,1516,0,0,0
996,162,32,1524,1524,-1,-1,0
997,118,36,1514,1514,0,0,0
998,56,37,1502,1502,1,0,0
999,37,37,-1505,-1505,0,0,0
1000,54,39,1508,1508,0,0,0
1001,16,38,-1509,-1509,0,0,0
1002,2,37,-1515,-1515,0,0,0
1003,13,36,-1508,-1508,0,0,0
1004,22,36,-1503,-1503,0,0,0
1005,13,35,-1517,-1517,0,-1,0
1006,26,34,-1509,-1509,0,0,0
1007,87,36,1524,1524,0,0,0
1008,76,38,1523,1523,0,0,0
1009,47,37,1509,1509,0,0,0
1010,80,39,1528,1528,0,0,0
1011,65,41,1524,1524,0,0,0
1012,7,41,1507,1507,1,0,0
1013,-10,39,1506,1506,1,0,0
1014,6,38,1510,1510,0,0,0
1015,19,37,1534,1534,1,1,0
1016,22,38,1541,1541,0,1,0
1017,-43,36,1503,1503,0,0,0
1018,-138,30,-1533,-1533,1,1,0
1019,-78,27,-1514,-1514,0,0,0
1020,-10,26,1512,1512,0,0,0
1021,-51,24,-1514,-1514,0,0,0
1022,-64,21,-1527,-1527,0,0,0
1023,4,20,0,0,0,0,0
1024,42,20,1505,1505,-1,0,0
1025,40,20,1503,1503,0,0,0
1026,48,20,1507,1507,0,0,0
1027,60,21,1513,1513,0,0,0
1028,53,22,1509,1509,0,0,0
1029,48,22,1507,1507,0,0,0
1030,37,23,1502,1502,0,0,0
1031,-11,21,-1513,-1513,0,1,0
1032,-16,19,-1518,-1518,0,0,0
1033,9,19,-1508,-1508,0,0,0
1034,-6,18,-1518,-1518,0,0,0
1035,-4,16,-1519,-1519,0,0,0
1036,38,17,-1520,-1520,-1,-1,0
1037,37,17,-1518,-1518,0,0,0
1038,18,17,-1525,-1525,0,0,0
1039,16,16,-1545,-1545,-1,-1,0
1040,15,16,-1542,-1542,0,0,0
1041,5,15,-1573,-1573,-1,-2,0
1042,4,14,-1567,-1567,0,0,0
1043,13,11,-1578,-1578,-1,-1,0
1044,118,10,-1531,-1531,0,-1,0
1045,292,19,1551,1551,-1,-1,0
1046,254,28,1540,1540,0,-1,0
1047,172,33,1508,1508,-1,0,0
1048,120,35,-1516,-1516,-1,0,0
1049,161,39,1508,1508,0,-1,0
1050,153,44,1519,1519,0,0,0
1051,78,46,-1506,-1506,0,0,0
1052,43,46,-1506,-1506,0,1,0
1053,71,47,1512,1512,0,0,0
1054,83,48,1523,1523,0,0,0
1055,81,49,1526,1526,0,0,0
1056,83,51,1532,1532,0,0,0
1057,79,52,1533,1533,0,0,0
1058,73,53,1553,1553,1,1,0
1059,74,54,1562,1562,0,1,0
1060,69,55,1568,1568,1,0,0
1061,61,56,1571,1571,0,1,0
1062,59,56,1584,1584,1,1,0
1063,62,58,1581,1581,0,0,0
1064,39,59,1585,1585,0,2,0
1065,-16,61,1571,1571,1,1,0
1066,-151,56,-1507,-1507,0,0,0
1067,-272,45,-1554,-1554,2,1,0
1068,-232,36,-1535,-1535,0,2,0
1069,-182,31,-1518,-1518,1,0,0
1070,-247,22,-1561,-1561,0,1,0
1071,-196,14,-1556,-1556,0,0,0
1072,-90,9,-1520,-1520,0,0,0
1073,8,7,1516,1516,0,0,0
1074,54,7,1532,1532,0,0,0
1075,80,9,1530,1530,-1,0,0
1076,87,11,1532,1532,0,0,0
1077,62,12,1528,1528,1,0,0
1078,50,12,1529,1529,0,1,0
1079,65,13,1532,1532,0,0,0
1080,71,15,1532,1532,0,0,0
1081,51,16,1520,1520,0,0,0
1082,-7,16,-1511,-1511,0,0,0
1083,-39,13,-1530,-1530,0,0,0
1084,5,12,-1513,-1513,0,0,0
1085,0,11,-1518,-1518,0,0,0
1086,10,10,-1516,-1516,0,0,0
1087,75,12,1516,1516,0,0,0
1088,61,13,-1510,-1510,-1,-1,0
1089,23,13,-1527,-1527,0,0,0
1090,22,12,-1526,-1526,0,0,0
1091,22,12,-1544,-1544,-1,-1,0
1092,8,12,-1567,-1567,-1,-1,0
1093,12,11,-1569,-1569,0,-1,0
1094,24,10,-1556,-1556,0,0,0
1095,33,10,-1566,-1566,-1,-1,0
1096,46,8,-1554,-1554,0,0,0
1097,145,11,-1517,-1517,-1,-1,0
1098,192,16,0,0,0,-2,0
1099,195,21,-1504,-1504,-2,0,0
1100,265,27,1538,1538,0,-1,0
1101,315,36,1562,1562,-1,-1,0
1102,299,45,1565,1565,0,-1,0
1103,270,52,1562,1562,-1,0,0
1104,247,60,1570,1570,0,0,0
1105,193,65,1559,1559,0,0,0
1106,138,69,1565,1565,1,1,0
1107,94,71,1549,1549,0,0,0
1108,93,72,1563,1563,0,1,0
1109,100,74,1579,1579,1,0,0
1110,89,76,1585,1585,0,1,0
1111,62,76,1591,1591,1,1,0
1112,43,77,1596,1596,1,1,0
1113,12,78,1586,1586,0,1,0
1114,-131,77,1528,1528,1,1,0
1115,-302,66,-1563,-1563,0,1,0
1116,-264,55,-1545,-1545,1,1,0
1117,-219,48,-1521,-1521,1,1,0
1118,-260,40,-1551,-1551,1,0,0
1119,-262,29,-1564,-1564,0,1,0
1120,-169,22,-1537,-1537,0,0,0
1121,-62,18,0,0,0,0,0
1122,38,17,1539,1539,0,0,0
1123,94,19,1561,1561,0,0,0
1124,80,21,1551,1551,0,0,0
1125,42,22,1518,1518,0,-1,0
1126,31,21,1520,1520,0,1,0
1127,31,22,1527,1527,1,0,0
1128,-20,20,-1504,-1504,0,0,0
1129,-30,18,-1514,-1514,0,0,0
1130,2,18,-1503,-1503,0,0,0
1131,-18,16,-1516,-1516,0,0,0
1132,0,15,-1522,-1522,0,-1,0
1133,57,16,1507,1507,0,0,0
1134,47,17,-1507,-1507,-1,0,0
1135,26,17,-1517,-1517,0,0,0
1136,29,17,-1514,-1514,0,0,0
1137,12,17,-1531,-1531,0,-1,0
1138,-8,15,-1540,-1540,0,0,0
1139,7,14,-1532,-1532,0,0,0
1140,19,14,-1544,-1544,-1,-1,0
1141,5,13,-1548,-1548,0,0,0
1142,0,12,-1567,-1567,-1,-1,0
1143,8,11,-1558,-1558,0,0,0
1144,10,10,-1562,-1562,0,-1,0
1145,45,8,-1551,-1551,-1,0,0
1146,131,12,-1511,-1511,0,-1,0
1147,131,15,-1521,-1521,-1,-1,0
1148,116,16,-1538,-1538,-1,-1,0
1149,179,21,-1512,-1512,-1,-1,0
1150,241,27,1536,1536,0,0,0
1151,255,33,1538,1538,-1,-1,0
1152,302,41,1561,1561,-1,-1,0
1153,323,51,1583,1583,0,-1,0
1154,284,60,1585,1585,0,0,0
1155,227,67,1574,1574,0,0,0
1156,169,72,1570,1570,0,1,0
1157,121,74,1555,1555,0,0,0
1158,116,76,1579,1579,1,1,0
1159,127,78,1598,1598,0,1,0
1160,117,81,1605,1605,1,0,0
1161,90,83,1602,1602,0,1,0
1162,57,84,1612,1612,1,2,0
1163,-44,84,1576,1576,1,1,0
1164,-182,80,1508,1508,1,0,0
1165,-296,70,-1556,-1556,0,1,0
1166,-268,60,-1532,-1532,1,2,0
1167,-265,51,-1542,-1542,0,1,0
1168,-288,41,-1544,-1544,2,1,0
1169,-276,31,-1563,-1563,0,0,0
1170,-192,23,-1543,-1543,0,0,0
1171,-87,18,-1508,-1508,0,0,0
1172,16,16,1530,1530,0,0,0
1173,69,17,1550,1550,0,0,0
1174,58,18,1539,1539,0,0,0
1175,53,19,1533,1533,0,0,0
1176,56,20,1531,1531,0,0,0
1177,19,20,1509,1509,0,0,0
1178,-19,18,-1504,-1504,1,0,0
1179,8,18,1505,1505,0,0,0
1180,9,17,1501,1501,0,0,0
1181,-23,15,-1509,-1509,0,1,0
1182,12,14,1504,1504,0,0,0
1183,48,16,1518,1518,0,0,0
1184,3,15,-1507,-1507,0,0,0
1185,15,13,-1505,-1505,0,0,0
1186,61,16,1507,1507,0,-1,0
1187,20,15,-1513,-1513,0,0,0
1188,-3,14,-1525,-1525,0,0,0
1189,21,14,-1524,-1524,-1,0,0
1190,20,14,-1533,-1533,0,-1,0
1191,1,13,-1540,-1540,0,0,0
1192,10,12,-1545,-1545,0,-1,0
1193,15,12,-1548,-1548,-1,0,0
1194,2,11,-1571,-1571,-1,-1,0
1195,-1,10,-1577,-1577,0,-1,0
1196,14,9,-1572,-1572,0,-1,0
1197,33,7,-1569,-1569,-1,0,0
1198,139,8,-1518,-1518,0,-1,0
1199,204,15,1508,1508,-1,-1,0
1200,157,18,-1511,-1511,0,-1,0
1201,179,21,-1518,-1518,-2,-1,0
1202,295,30,1549,1549,0,-1,0
1203,303,39,1555,1555,-1,-1,0
1204,244,46,1536,1536,0,-1,0
1205,256,51,1550,1550,-1,0,0
1206,302,60,1594,1594,0,0,0
1207,254,68,1588,1588,0,0,0
1208,192,74,1583,1583,1,0,0
1209,132,77,1573,1573,0,1,0
1210,105,79,1575,1575,0,1,0
1211,116,81,1603,1603,1,1,0
1212,122,84,1607,1607,0,0,0
1213,100,87,1607,1607,0,1,0
1214,-16,87,1588,1588,2,2,0
1215,-178,83,1508,1508,0,1,0
1216,-273,74,-1544,-1544,1,0,0
1217,-278,64,-1555,-1555,0,1,0
1218,-211,57,-1510,-1510,1,2,0
1219,-269,47,-1559,-1559,0,0,0
1220,-246,37,-1557,-1557,0,1,0
1221,-148,30,-1527,-1527,0,0,0
1222,-41,27,1511,1511,0,0,0
1223,55,27,1541,1541,-1,0,0
1224,82,29,1551,1551,0,0,0
1225,58,30,1537,1537,0,0,0
1226,55,31,1533,1533,0,0,0
1227,38,31,1523,1523,0,0,0
1228,19,31,1520,1520,1,0,0
1229,39,31,1527,1527,0,0,0
1230,47,31,1539,1539,0,1,0
1231,27,31,1535,1535,1,0,0
1232,23,31,1538,1538,1,0,0
1233,-13,31,1515,1515,0,0,0
1234,-100,26,-1525,-1525,1,0,0
1235,-80,23,-1524,-1524,0,0,0
1236,-62,21,-1522,-1522,0,0,0
1237,-97,16,-1547,-1547,0,0,0
1238,-57,12,-1535,-1535,0,0,0
1239,30,13,-1506,-1506,0,-1,0
1240,68,15,1513,1513,0,0,0
1241,59,15,1508,1508,0,0,0
1242,54,16,-1514,-1514,-1,-1,0
1243,58,17,-1509,-1509,0,0,0
1244,40,18,-1514,-1514,0,0,0
1245,19,17,-1523,-1523,0,0,0
1246,18,17,-1532,-1532,0,-1,0
1247,23,17,-1527,-1527,0,0,0
1248,19,16,-1547,-1547,-1,-1,0
1249,21,16,-1541,-1541,0,0,0
1250,26,16,-1544,-1544,-1,0,0
1251,13,16,-1556,-1556,0,-1,0
1252,19,13,-1549,-1549,0,0,0
1253,99,15,-1514,-1514,-1,0,0
1254,122,18,-1504,-1504,0,-1,0
1255,95,19,-1530,-1530,-1,-1,0
1256,136,22,-1510,-1510,0,-1,0
1257,198,27,1514,1514,-1,-1,0
1258,214,32,1527,1527,-1,0,0
1259,256,39,1554,1554,0,-1,0
1260,289,47,1578,1578,-1,0,0
1261,252,55,1578,1578,0,0,0
1262,196,61,1565,1565,0,0,0
1263,140,65,1549,1549,0,0,0
1264,93,67,1544,1544,0,1,0
1265,86,68,1545,1545,0,0,0
1266,95,69,1564,1564,1,0,0
1267,86,71,1573,1573,0,1,0
1268,58,72,1579,1579,1,1,0
1269,38,72,1586,1586,1,1,0
1270,14,72,1577,1577,0,1,0
1271,-50,73,1561,1561,1,1,0
1272,-247,66,-1549,-1549,0,0,0
1273,-303,54,-1565,-1565,1,2,0
1274,-207,46,-1527,-1527,0,1,0
1275,-192,40,-1537,-1537,0,0,0
1276,-196,32,-1556,-1556,0,0,0
1277,-112,26,-1528,-1528,0,0,0
1278,-13,24,1511,1511,0,0,0
1279,46,24,1534,1534,0,0,0
1280,71,25,1532,1532,-1,0,0
1281,64,26,1528,1528,0,0,0
1282,39,26,1524,1524,1,0,0
1283,34,26,1518,1518,0,0,0
1284,57,27,1528,1528,0,0,0
1285,64,29,1530,1530,0,0,0
1286,26,29,1531,1531,1,1,0
1287,6,28,1526,1526,1,0,0
1288,-21,27,1506,1506,0,0,0
1289,-92,23,-1525,-1525,1,0,0
1290,-74,20,-1526,-1526,0,0,0
1291,-59,17,-1525,-1525,0,0,0
1292,-86,13,-1546,-1546,0,0,0
1293,-46,10,-1533,-1533,0,0,0
1294,29,10,-1510,-1510,0,-1,0
1295,56,12,1504,1504,0,0,0
1296,53,12,1502,1502,0,0,0
1297,54,13,-1517,-1517,-1,-1,0
1298,50,14,-1516,-1516,0,0,0
1299,28,14,-1524,-1524,0,0,0
1300,13,13,-1540,-1540,0,-1,0
1301,10,12,-1538,-1538,0,0,0
1302,13,12,-1545,-1545,0,-1,0
1303,12,11,-1552,-1552,-1,0,0
1304,16,11,-1556,-1556,-1,0,0
1305,12,10,-1563,-1563,0,-1,0
1306,21,8,-1555,-1555,0,0,0
1307,106,10,-1527,-1527,-1,-1,0
1308,128,14,-1505,-1505,0,0,0
1309,95,14,-1545,-1545,-1,-2,0
1310,144,18,-1508,-1508,0,0,0
1311,171,22,-1502,-1502,-1,-1,0
1312,197,27,1505,1505,-1,-1,0
1313,253,33,1549,1549,0,0,0
1314,279,41,1559,1559,-1,-1,0
1315,266,49,1562,1562,0,-1,0
1316,219,56,1557,1557,0,0,0
1317,161,61,1544,1544,0,0,0
1318,111,63,1539,1539,0,1,0
1319,98,64,1549,1549,0,1,0
1320,107,66,1558,1558,0,0,0
1321,109,68,1583,1583,1,1,0
1322,90,70,1585,1585,0,1,0
1323,65,71,1570,1570,0,0,0
1324,50,72,1601,1601,2,2,0
1325,5,73,1582,1582,0,1,0
1326,-124,71,1521,1521,1,0,0
1327,-271,62,-1557,-1557,0,1,0
1328,-257,51,-1539,-1539,1,2,0
1329,-198,45,-1519,-1519,0,1,0
1330,-254,36,-1565,-1565,0,0,0
1331,-229,27,-1572,-1572,0,0,0
1332,-131,20,-1529,-1529,0,1,0
1333,-31,18,1506,1506,0,0,0
1334,42,17,1525,1525,0,-1,0
1335,85,19,1543,1543,0,0,0
1336,86,21,1541,1541,0,0,0
1337,54,22,1524,1524,0,0,0
1338,36,22,1513,1513,0,0,0
1339,53,22,1529,1529,1,0,0
1340,66,23,1553,1553,1,1,0
1341,49,25,1540,1540,0,0,0
1342,-46,23,-1502,-1502,1,0,0
1343,-119,18,-1547,-1547,0,0,0
1344,-73,15,-1531,-1531,0,0,0
1345,-68,12,-1537,-1537,0,0,0
1346,-71,8,-1545,-1545,0,0,0
1347,11,7,-1521,-1521,0,-1,0
1348,67,9,1507,1507,0,0,0
1349,50,10,-1510,-1510,-1,0,0
1350,34,10,-1528,-1528,0,-1,0
1351,42,10,-1521,-1521,0,0,0
1352,26,10,-1537,-1537,0,-1,0
1353,-1,9,-1548,-1548,0,0,0
1354,7,8,-1562,-1562,-1,-1,0
1355,25,8,-1558,-1558,-1,0,0
1356,28,8,-1561,-1561,0,-1,0
1357,25,6,-1567,-1567,-1,0,0
1358,100,7,-1534,-1534,0,-1,0
1359,161,12,-1511,-1511,-1,-1,0
1360,126,14,-1527,-1527,0,-1,0
1361,161,17,-1518,-1518,-1,-1,0
1362,261,25,1539,1539,-1,0,0
1363,273,32,1543,1543,-1,-1,0
1364,291,39,1560,1560,0,-1,0
1365,325,49,1578,1578,-1,-1,0
1366,292,58,1583,1583,0,0,0
1367,236,65,1574,1574,0,0,0
1368,179,70,1571,1571,0,1,0
1369,130,73,1576,1576,1,1,0
1370,118,75,1584,1584,0,1,0
1371,128,77,1592,1592,0,0,0
1372,123,80,1612,1612,1,1,0
1373,94,83,1607,1607,0,1,0
1374,19,83,1588,1588,1,1,0
1375,-102,81,1540,1540,1,1,0
1376,-239,75,-1518,-1518,1,1,0
1377,-300,64,-1559,-1559,0,1,0
1378,-251,55,-1535,-1535,1,1,0
1379,-259,45,-1549,-1549,0,1,0
1380,-200,37,-1541,-1541,0,0,0
1381,-110,32,-1511,-1511,0,0,0
1382,-51,29,1505,1505,0,0,0
1383,23,27,1523,1523,-1,0,0
1384,82,28,1548,1548,0,0,0
1385,90,30,1551,1551,0,0,0
1386,60,31,1535,1535,0,0,0
1387,37,31,1541,1541,1,1,0
1388,42,32,1539,1539,0,0,0
1389,39,32,1534,1534,0,0,0
1390,35,33,1538,1538,1,0,0
1391,5,33,1530,1530,1,0,0
1392,-90,28,-1525,-1525,0,0,0
1393,-85,25,-1520,-1520,1,0,0
1394,-59,23,-1515,-1515,0,0,0
